"codgeo","year0","value0","year1","value1"
"7313",2012,35.9,2014,37.9
"7401",2012,42.5,2014,44.4
"7402",2012,39.3,2014,41.6
"7403",2012,43.3,2014,45.8
"7404",2012,38.6,2014,40.8
"8201",2012,28.6,2014,30.3
"8202",2012,32.7,2014,34.8
"8203",2012,30.8,2014,33.0
"8204",2012,35.2,2014,37.5
"8205",2012,42.2,2014,44.3
"8206",2012,35.3,2014,37.4
"8207",2012,33.7,2014,35.4
"8208",2012,34,2014,36.0
"8209",2012,27.5,2014,29.1
"8210",2012,29.8,2014,31.6
"8211",2012,31,2014,33.0
"8212",2012,37.9,2014,40.4
"8213",2012,27.9,2014,29.7
"8214",2012,28.4,2014,29.9
"8215",2012,27.5,2014,29.6
"8216",2012,31.6,2014,33.5
"8217",2012,32.3,2014,35.0
"8218",2012,25.3,2014,26.6
"8219",2012,17.8,2014,19.0
"8220",2012,24.4,2014,26.0
"8221",2012,25.4,2014,27.6
"8222",2012,24.1,2014,25.4
"8301",2012,41.8,2014,43.9
"8302",2012,38.4,2014,40.9
"8303",2012,40.7,2014,43.1
"8304",2012,36.4,2014,38.3
"8305",2012,41.4,2014,43.3
"8306",2012,36.1,2014,38.2
"8307",2012,40.3,2014,41.9
"8308",2012,36.3,2014,38.7
"8309",2012,39.4,2014,41.7
"8310",2012,32.5,2014,34.1
"8311",2012,37,2014,38.4
"8312",2012,36.9,2014,38.9
"9101",2012,40.5,2014,42.7
"9102",2012,46.9,2014,49.2
"9103",2012,44.3,2014,46.4
"9104",2012,44.6,2014,47.0
"9105",2012,35.3,2014,37.1
"9106",2012,36.2,2014,38.4
"9107",2012,44.3,2014,46.4
"9108",2012,42.5,2014,44.6
"9109",2012,38.1,2014,39.9
"9110",2012,43.1,2014,45.4
"9111",2012,32.5,2014,34.3
"9112",2012,41.9,2014,44.2
"9113",2012,36.7,2014,38.6
"9114",2012,50.9,2014,53.1
"9115",2012,41.7,2014,43.9
"9116",2012,42.3,2014,44.6
"9301",2012,40.1,2014,42.1
"9302",2012,39.1,2014,40.8
"9303",2012,33.3,2014,36.0
"9304",2012,37.2,2014,39.8
"9305",2012,33.8,2014,35.5
"9306",2012,31.1,2014,31.8
"9307",2012,33.2,2014,34.9
"9308",2012,30,2014,31.7
"9309",2012,36,2014,38.0
"9310",2012,34,2014,35.5
"9311",2012,33.4,2014,35.2
"9312",2012,30.6,2014,32.0
"9313",2012,40.5,2014,42.8
"9314",2012,41.4,2014,44.3
"9315",2012,39.8,2014,42.0
"9316",2012,37.4,2014,39.5
"9317",2012,34.9,2014,37.1
"9401",2012,34.4,2014,36.1
"9402",2012,33.1,2014,35.9
"9403",2012,38.9,2014,40.4
"9404",2012,35.1,2014,37.0
"9405",2012,35.9,2014,39.5
"9406",2012,36.4,2014,37.9
"9407",2012,37.3,2014,39.9
