"codgeo","year0","value0","year1","value1"
"7213",2012,19245,2014,19834
"7214",2012,20302,2014,20868
"7301",2012,18256,2014,18876
"7302",2012,17957,2014,18514
"7303",2012,18035,2014,18725
"7304",2012,19017,2014,19799
"7305",2012,17916,2014,18698
"7306",2012,18578,2014,19337
"7307",2012,18858,2014,19230
"7308",2012,18793,2014,19458
"7309",2012,19059,2014,19788
"7310",2012,18895,2014,19430
"7311",2012,18878,2014,19431
"7312",2012,18184,2014,18879
"7313",2012,18197,2014,18632
"7401",2012,19040,2014,19716
"7402",2012,18143,2014,18897
"7403",2012,17301,2014,17984
"7404",2012,19118,2014,19698
"8201",2012,20644,2014,21227
"8202",2012,20175,2014,20682
"8203",2012,18474,2014,19120
"8204",2012,18965,2014,19694
"8205",2012,17834,2014,18486
"8206",2012,18796,2014,19433
"8207",2012,18750,2014,19415
"8208",2012,19159,2014,19833
"8209",2012,20059,2014,20741
"8210",2012,21119,2014,21685
"8211",2012,19926,2014,20499
"8212",2012,18586,2014,19272
"8213",2012,21155,2014,21768
"8214",2012,20965,2014,21470
"8215",2012,20357,2014,20849
"8216",2012,21010,2014,21577
"8217",2012,20381,2014,20996
"8218",2012,23005,2014,23713
"8219",2012,27202,2014,27749
"8220",2012,21017,2014,21627
"8221",2012,21245,2014,21707
"8222",2012,23036,2014,23863
"8301",2012,18454,2014,19023
"8302",2012,18534,2014,19190
"8303",2012,18492,2014,19091
"8304",2012,18856,2014,19607
"8305",2012,17308,2014,18159
"8306",2012,17459,2014,18457
"8307",2012,17891,2014,18485
"8308",2012,18963,2014,19466
"8309",2012,18347,2014,19084
"8310",2012,20412,2014,21072
"8311",2012,19009,2014,19796
"8312",2012,18112,2014,18857
"9101",2012,17409,2014,17945
"9102",2012,16617,2014,17173
"9103",2012,17123,2014,17661
"9104",2012,16840,2014,17350
"9105",2012,18586,2014,19387
"9106",2012,18107,2014,18625
"9107",2012,17129,2014,17763
"9108",2012,16941,2014,17504
"9109",2012,17352,2014,17868
"9110",2012,16858,2014,17391
"9111",2012,19567,2014,20024
"9112",2012,17690,2014,18321
"9113",2012,18337,2014,19110
"9114",2012,18101,2014,18641
"9115",2012,17447,2014,17904
"9116",2012,17108,2014,17655
"9301",2012,18502,2014,19034
"9302",2012,18935,2014,19402
"9303",2012,18952,2014,19365
"9304",2012,18795,2014,19335
"9305",2012,20466,2014,20831
"9306",2012,20293,2014,20669
"9307",2012,19959,2014,20333
"9308",2012,21603,2014,22211
"9309",2012,18084,2014,18680
"9310",2012,19009,2014,19507
"9311",2012,19515,2014,20090
"9312",2012,19814,2014,20491
"9313",2012,18840,2014,19255
"9314",2012,19946,2014,20238
"9315",2012,19492,2014,20071
"9316",2012,17739,2014,18246
"9317",2012,17904,2014,18511
"9401",2012,19634,2014,20418
"9402",2012,17570,2014,17890
"9403",2012,17201,2014,17641
"9404",2012,17777,2014,18376
"9405",2012,17255,2014,17474
"9406",2012,17553,2014,18426
"9407",2012,16885,2014,17578
