"codgeo","year0","value0","year1","value1"
"2504","2012",81.1,"2017",80.7
"2505","2012",83.2,"2017",80.2
"2506","2012",84.1,"2017",82.4
"2507","2012",82,"2017",80.4
"2508","2012",83.7,"2017",82.1
"2509","2012",83.3,"2017",82
"2510","2012",83.7,"2017",82.2
"2511","2012",83.9,"2017",82.6
"2512","2012",84,"2017",81.2
"2513","2012",82.4,"2017",80.4
"2601","2012",81.5,"2017",79.8
"2602","2012",81.1,"2017",78.5
"2603","2012",83.3,"2017",81.3
"2604","2012",83.2,"2017",80.5
"2605","2012",82.2,"2017",80.7
"2606","2012",80,"2017",76.6
"2607","2012",82.3,"2017",78.8
"2608","2012",81.9,"2017",79.4
"2609","2012",82.2,"2017",79.1
"2610","2012",78.1,"2017",74.9
"2611","2012",82.1,"2017",80.5
"2612","2012",81.1,"2017",78.6
"2613","2012",82,"2017",79.4
"2614","2012",79.7,"2017",77.1
"3110","2012",74.1,"2017",73
"3111","2012",78.5,"2017",78.5
"3112","2012",79.8,"2017",78.6
"3113","2012",82,"2017",81.9
"3114","2012",78.9,"2017",77.6
"3115","2012",76.7,"2017",74.9
"3116","2012",80.3,"2017",78.4
"3117","2012",77.2,"2017",74.6
"3121","2012",83.9,"2017",82.5
"3122","2012",76.3,"2017",74.8
"3123","2012",79.1,"2017",78.1
"3124","2012",82.4,"2017",81.3
"3125","2012",78.8,"2017",77.3
"3126","2012",80.3,"2017",78.6
"3127","2012",82.3,"2017",81
"4101","2012",77.2,"2017",73.8
"4102","2012",78.1,"2017",76.6
"4103","2012",80.5,"2017",79.8
"4104","2012",82.4,"2017",79.8
"4105","2012",83.2,"2017",81.8
"4106","2012",80.1,"2017",78.6
"4107","2012",79,"2017",76.9
"4108","2012",76.8,"2017",74.6
"4109","2012",81.2,"2017",80.3
"4110","2012",79.4,"2017",77.7
"4111","2012",76.8,"2017",75
"4112","2012",82,"2017",80
"4113","2012",82.8,"2017",81.4
"4114","2012",81,"2017",78.4
"4115","2012",82.4,"2017",80.6
"4201","2012",80.4,"2017",79.8
"4202","2012",81.7,"2017",80.9
"4203","2012",81.2,"2017",80.5
"4204","2012",81.5,"2017",80.1
"4205","2012",78.5,"2017",79.4
"4206","2012",79.7,"2017",79.9
"4207","2012",80.4,"2017",80.3
"4208","2012",78.6,"2017",78.1
"4209","2012",80.7,"2017",80.3
"4301","2012",83.4,"2017",80.6
"4302","2012",81.6,"2017",77.5
"4303","2012",84.7,"2017",81.8
"4304","2012",83.8,"2017",81.1
"4305","2012",83.8,"2017",80.4
"4306","2012",83.7,"2017",81.2
"4307","2012",82,"2017",79.5
"4308","2012",82.7,"2017",80.1
"4309","2012",82.8,"2017",80.3
"5201","2012",85.9,"2017",84.8
"5202","2012",83.9,"2017",82.6
"5203","2012",84.7,"2017",84.2
"5204","2012",83.7,"2017",82.7
"5205","2012",84.6,"2017",83
"5206","2012",84.6,"2017",83.5
"5207","2012",82.8,"2017",81.6
"5208","2012",84.2,"2017",83.3
"5209","2012",84.7,"2017",84.1
"5210","2012",83.9,"2017",82.5
"5211","2012",83.1,"2017",81.5
"5212","2012",82.4,"2017",81.6
"5213","2012",81.9,"2017",81.9
"5214","2012",82.6,"2017",81.3
"5215","2012",83.5,"2017",82.6
"5216","2012",85.7,"2017",83.5
"5217","2012",87.3,"2017",86.6
"5218","2012",85.3,"2017",83.7
"5219","2012",83.9,"2017",81.6
"5301","2012",85.5,"2017",84.7
"5302","2012",85,"2017",83.2
"5303","2012",86.1,"2017",84.1
"5304","2012",86,"2017",84.2
"5305","2012",85.5,"2017",84.3
"5306","2012",83.9,"2017",82.4
"5307","2012",85.2,"2017",82.4
"5308","2012",85.2,"2017",83.4
"5309","2012",84.3,"2017",82.6
"5310","2012",84,"2017",83.8
"5311","2012",84.3,"2017",83.5
"5312","2012",85.3,"2017",84.5
"5313","2012",81.6,"2017",81.5
"5314","2012",85,"2017",84.3
"5315","2012",83.1,"2017",81.6
"5316","2012",85.2,"2017",84.7
"5317","2012",86,"2017",84.7
"5318","2012",85.2,"2017",84.3
"5401","2012",82.8,"2017",80.1
"5402","2012",80.7,"2017",76.6
"5403","2012",82.2,"2017",78.9
"5404","2012",82.3,"2017",79.9
"5405","2012",82,"2017",79
"5406","2012",81.7,"2017",79.6
"5407","2012",81.9,"2017",80.6
"5408","2012",80.9,"2017",78.7
"5409","2012",82.3,"2017",79.9
"5410","2012",83.6,"2017",81
"5411","2012",84.2,"2017",81
"5412","2012",85,"2017",82.8
"5413","2012",83.3,"2017",80.7
"7201","2012",83.5,"2017",80.2
"7202","2012",85.2,"2017",82.2
"7203","2012",86,"2017",83.1
"7204","2012",82.8,"2017",80.1
"7205","2012",82.5,"2017",79.5
"7206","2012",81.6,"2017",79.2
"7207","2012",82.6,"2017",80.4
"7208","2012",84.3,"2017",82.3
"7209","2012",84,"2017",81.1
"7210","2012",83.1,"2017",80.7
"7211","2012",82.5,"2017",79.7
"7212","2012",81.3,"2017",80.1
"7213","2012",84.2,"2017",81.7
"7214","2012",83.2,"2017",81.4
"7301","2012",84.3,"2017",81.9
"7302","2012",82.4,"2017",80.3
"7303","2012",84.3,"2017",82.3
"7304","2012",86,"2017",84
"7305","2012",83.7,"2017",82
"7306","2012",82.2,"2017",78.7
"7307","2012",85.7,"2017",84
"7308","2012",85.7,"2017",83.3
"7309","2012",85.9,"2017",83.4
"7310","2012",83.2,"2017",80.7
"7311","2012",85.6,"2017",82.9
"7312","2012",84.5,"2017",81.7
"7313","2012",84.7,"2017",81.9
"7401","2012",86.9,"2017",82.7
"7402","2012",84.8,"2017",80.3
"7403","2012",82.2,"2017",78.6
"7404","2012",84.5,"2017",81
"8201","2012",83.6,"2017",81.5
"8202","2012",83.5,"2017",80.3
"8203","2012",80.7,"2017",77.1
"8204","2012",83.2,"2017",79.9
"8205","2012",83.9,"2017",80.8
"8206","2012",83.2,"2017",80.1
"8207","2012",82.2,"2017",79.9
"8208","2012",83.8,"2017",81.1
"8209","2012",82,"2017",79.1
"8210","2012",82.9,"2017",79.4
"8211","2012",83.3,"2017",80.2
"8212","2012",83.8,"2017",80.8
"8213","2012",84.3,"2017",81.4
"8214","2012",81.5,"2017",78.3
"8215","2012",82.1,"2017",78.5
"8216","2012",83.7,"2017",80.5
"8217","2012",82.3,"2017",78.5
"8218","2012",83.4,"2017",81.4
"8219","2012",80,"2017",76.8
"8220","2012",79.4,"2017",76.1
"8221","2012",79.9,"2017",77
"8222","2012",79.7,"2017",77.7
"8301","2012",81.3,"2017",76.8
"8302","2012",82.7,"2017",79.6
"8303","2012",83,"2017",79.4
"8304","2012",83.7,"2017",81.3
"8305","2012",81.5,"2017",77.8
"8306","2012",83.5,"2017",81.7
"8307","2012",83,"2017",79.9
"8308","2012",84.4,"2017",81.9
"8309","2012",82.1,"2017",78.5
"8310","2012",84.2,"2017",79.8
"8311","2012",84,"2017",80.2
"8312","2012",83.5,"2017",78.9
"9101","2012",83.9,"2017",81.6
"9102","2012",83.6,"2017",81.4
"9103","2012",82.8,"2017",79.5
"9104","2012",82.5,"2017",79.1
"9105","2012",83,"2017",80.2
"9106","2012",82.4,"2017",79.6
"9107","2012",82.2,"2017",80.6
"9108","2012",82.3,"2017",79.8
"9109","2012",83,"2017",80.9
"9110","2012",84.3,"2017",82.3
"9111","2012",82.3,"2017",80.3
"9112","2012",81.4,"2017",78.8
"9113","2012",85.2,"2017",83.3
"9114","2012",81.8,"2017",78.8
"9115","2012",81.7,"2017",78.6
"9116","2012",82.4,"2017",79.8
"9301","2012",83.7,"2017",81.8
"9302","2012",82.6,"2017",80.2
"9303","2012",81.8,"2017",80.2
"9304","2012",83.1,"2017",81.1
"9305","2012",79.7,"2017",79.1
"9306","2012",77.7,"2017",77
"9307","2012",79.7,"2017",78.9
"9308","2012",81.5,"2017",80.5
"9309","2012",82.5,"2017",80.4
"9310","2012",79.8,"2017",77.1
"9311","2012",81.4,"2017",79.2
"9312","2012",81.4,"2017",79.4
"9313","2012",80.9,"2017",79.7
"9314","2012",81.2,"2017",78.9
"9315","2012",79.9,"2017",78
"9316","2012",82.1,"2017",80.6
"9317","2012",81.9,"2017",80.1
"9401","2012",74,"2017",68.7
"9402","2012",74.9,"2017",70.6
"9403","2012",74.8,"2017",67.4
"9404","2012",75.1,"2017",68
"9405","2012",75.4,"2017",68.3
"9406","2012",71,"2017",63
"9407","2012",70.1,"2017",63.8
