"codgeo","year0","value0","year1","value1"
"200030435",1999,21.5,2014,24.4
"200030526",1999,13.6,2014,15.4
"200030633",1999,16.7,2014,17
"200030658",1999,18.2,2014,20.9
"200030674",1999,21.3,2014,24.7
"200032514",1999,24.8,2014,25.8
"200033025",1999,15.9,2014,21.7
"200033090",1999,7.0,2014,9.3
"200033116",1999,10.1,2014,14.2
"200033173",1999,14.2,2014,20.6
"200033181",1999,13.2,2014,17.6
"200033207",1999,22.2,2014,26.5
"200033298",1999,20.6,2014,22.3
"200033579",1999,13.8,2014,17.2
"200033827",1999,19.8,2014,23
"200033868",1999,19.5,2014,24.1
"200034023",1999,19.2,2014,17.5
"200034031",1999,25.7,2014,24.3
"200034049",1999,21.0,2014,22.2
"200034056",1999,20.0,2014,19.5
"200034064",1999,26.4,2014,27.9
"200034098",1999,13.8,2014,17.4
"200034130",1999,10.2,2014,18.3
"200034197",1999,22.3,2014,24
"200034205",1999,19.6,2014,23.5
"200034270",1999,15.8,2014,17.9
"200034379",1999,19.3,2014,24.7
"200034411",1999,21.5,2014,21.6
"200034601",1999,26.4,2014,26.8
"200034635",1999,11.4,2014,16.9
"200034692",1999,15.6,2014,19.7
"200034700",1999,20.1,2014,23.9
"200034718",1999,15.0,2014,20
"200034726",1999,26.2,2014,23.4
"200034825",1999,20.9,2014,22.2
"200034833",1999,26.6,2014,30.9
"200034874",1999,19.4,2014,17
"200034882",1999,13.3,2014,18.7
"200034957",1999,14.2,2014,13.8
"200035087",1999,15.6,2014,18.3
"200035103",1999,22.0,2014,21.4
"200035111",1999,19.5,2014,22.9
"200035129",1999,29.7,2014,29.7
"200035137",1999,29.9,2014,32.2
"200035202",1999,17.6,2014,21.4
"200035319",1999,22.5,2014,29.4
"200035327",1999,28.7,2014,30.5
"200035442",1999,17.3,2014,17.2
"200035459",1999,17.9,2014,19.8
"200035533",1999,17.5,2014,19.7
"200035541",1999,27.0,2014,28
"200035632",1999,26.3,2014,28.9
"200035665",1999,11.7,2014,14.4
"200035707",1999,23.9,2014,23.5
"200035715",1999,20.6,2014,22
"200035723",1999,19.2,2014,20.1
"200035731",1999,19.4,2014,24.3
"200035756",1999,22.7,2014,25.8
"200035764",1999,14.0,2014,14.8
"200035772",1999,18.4,2014,16.8
"200035814",1999,17.8,2014,22.6
"200035848",1999,29.7,2014,34.5
"200035855",1999,19.5,2014,20.6
"200035863",1999,25.8,2014,23.5
"200035970",1999,10.4,2014,13.6
"200036069",1999,20.6,2014,24.6
"200036077",1999,19.9,2014,25.3
"200036135",1999,22.1,2014,28.2
"200036150",1999,25.6,2014,26.7
"200036465",1999,14.8,2014,18.3
"200036473",1999,19.8,2014,23.4
"200036499",1999,11.1,2014,13.9
"200036523",1999,26.1,2014,28.2
"200036549",1999,18.8,2014,23.2
"200036572",1999,19.5,2014,21.3
"200037059",1999,17.6,2014,19.8
"200037133",1999,15.2,2014,17.1
"200038958",1999,24.1,2014,28.7
"200038990",1999,19.5,2014,16.8
"200039022",1999,15.4,2014,15.7
"200039055",1999,14.6,2014,16.7
"200039063",1999,13.9,2014,21.5
"200039204",1999,19.0,2014,22.3
"200039519",1999,24.9,2014,28.9
"200039642",1999,22.0,2014,25
"200039709",1999,25.3,2014,25.6
"200039758",1999,20.5,2014,23.9
"200039808",1999,25.2,2014,27.1
"200039824",1999,28.0,2014,28.1
"200039832",1999,28.5,2014,29.5
"200039857",1999,16.9,2014,19.3
"200039865",1999,12.5,2014,16.8
"200039907",1999,10.7,2014,13.7
"200039915",1999,26.2,2014,27.8
"200039931",1999,24.4,2014,24.9
"200039949",1999,13.8,2014,17.8
"200040038",1999,21.4,2014,19.5
"200040095",1999,21.9,2014,25.1
"200040111",1999,18.0,2014,18
"200040137",1999,19.7,2014,24
"200040178",1999,13.4,2014,16.5
"200040202",1999,20.9,2014,21.9
"200040210",1999,26.6,2014,29.4
"200040244",1999,17.2,2014,20
"200040251",1999,16.7,2014,17.1
"200040277",1999,13.0,2014,15.9
"200040293",1999,24.3,2014,25.8
"200040350",1999,18.7,2014,20.7
"200040384",1999,25.6,2014,28.4
"200040392",1999,19.4,2014,21.6
"200040400",1999,26.0,2014,28.8
"200040418",1999,25.2,2014,30.5
"200040426",1999,15.9,2014,17.8
"200040442",1999,18.6,2014,21.1
"200040459",1999,16.1,2014,19.1
"200040475",1999,19.9,2014,17.5
"200040491",1999,17.7,2014,18.3
"200040509",1999,20.2,2014,22.4
"200040558",1999,29.2,2014,32.9
"200040566",1999,19.1,2014,21.1
"200040574",1999,13.1,2014,17.2
"200040590",1999,14.2,2014,17.1
"200040624",1999,20.3,2014,25
"200040657",1999,19.6,2014,20.9
"200040681",1999,17.5,2014,22.8
"200040715",1999,13.1,2014,17
"200040764",1999,15.2,2014,17.7
"200040772",1999,26.3,2014,24.7
"200040798",1999,13.5,2014,15.6
"200040814",1999,27.1,2014,23.8
"200040830",1999,25.8,2014,25.7
"200040889",1999,27.4,2014,29.3
"200040905",1999,30.4,2014,28.1
"200040947",1999,14.5,2014,16.6
"200040954",1999,13.3,2014,15.8
"200041010",1999,15.3,2014,17.2
"200041051",1999,27.7,2014,28.6
"200041150",1999,22.8,2014,25.1
"200041168",1999,26.0,2014,29.6
"200041283",1999,12.2,2014,15.7
"200041317",1999,16.6,2014,19.3
"200041325",1999,12.6,2014,16.7
"200041333",1999,21.9,2014,25.7
"200041366",1999,15.1,2014,21.5
"200041416",1999,22.8,2014,27.4
"200041440",1999,27.8,2014,29.9
"200041465",1999,23.2,2014,26.5
"200041499",1999,19.2,2014,16.2
"200041507",1999,9.2,2014,15.4
"200041515",1999,14.2,2014,17.4
"200041523",1999,22.8,2014,24.9
"200041556",1999,31.6,2014,31.9
"200041572",1999,25.8,2014,27.3
"200041614",1999,17.6,2014,18.7
"200041622",1999,19.0,2014,18.6
"200041630",1999,14.0,2014,18.7
"200041689",1999,24.1,2014,26.2
"200041721",1999,17.5,2014,22.3
"200041762",1999,18.9,2014,23.1
"200041788",1999,12.9,2014,19.1
"200041853",1999,17.6,2014,18.1
"200041861",1999,15.0,2014,15.8
"200041879",1999,17.8,2014,18.7
"200041887",1999,15.3,2014,15.6
"200041960",1999,12.6,2014,15.1
"200041994",1999,18.0,2014,18.8
"200042000",1999,18.9,2014,20.3
"200042174",1999,17.1,2014,21.8
"200042182",1999,22.3,2014,25.3
"200042190",1999,15.0,2014,15.8
"200042372",1999,25.3,2014,23.6
"200042414",1999,28.2,2014,26.2
"200042463",1999,23.8,2014,25.2
"200042497",1999,10.6,2014,14.1
"200042604",1999,22.9,2014,28
"200042620",1999,13.8,2014,14.3
"200042646",1999,27.1,2014,28.3
"200042653",1999,26.7,2014,26
"200042703",1999,20.5,2014,24.4
"200042729",1999,19.6,2014,23
"200042901",1999,13.9,2014,17.8
"200042935",1999,11.7,2014,15.5
"200042943",1999,25.7,2014,30.2
"200042992",1999,16.6,2014,20.9
"200043016",1999,25.4,2014,27.9
"200043065",1999,18.9,2014,20.5
"200043081",1999,18.2,2014,22.4
"200043123",1999,20.5,2014,23.9
"200043156",1999,17.2,2014,17.3
"200043172",1999,20.4,2014,23.3
"200043263",1999,16.2,2014,17.9
"200043321",1999,16.0,2014,16.7
"200043354",1999,23.4,2014,24.3
"200043396",1999,13.6,2014,16.5
"200043404",1999,15.0,2014,17.7
"200043438",1999,12.4,2014,16.9
"200043495",1999,14.3,2014,17
"200043602",1999,26.6,2014,30
"200043628",1999,13.1,2014,16.4
"200043693",1999,17.6,2014,18.5
"200043776",1999,29.3,2014,32.8
"200043974",1999,21.0,2014,18.9
"200043982",1999,24.0,2014,23.9
"200043990",1999,15.8,2014,13.9
"200044014",1999,23.9,2014,28
"200044030",1999,18.7,2014,21.2
"200044048",1999,13.9,2014,16
"200044253",1999,19.6,2014,22.7
"200044394",1999,22.9,2014,21.6
"200044469",1999,22.8,2014,23.5
"200044618",1999,15.1,2014,17
"200044691",1999,11.4,2014,17.1
"200046977",1999,14.0,2014,15.7
"200048551",1999,20.6,2014,21.1
"200049187",1999,15.2,2014,19.7
"200049211",1999,30.0,2014,27.9
"200049484",1999,28.0,2014,30.1
"200054781",1999,13.1,2014,14
"200054807",1999,15.9,2014,18.6
"200055481",1999,20.8,2014,19.7
"200055655",1999,8.7,2014,10.6
"200055887",1999,16.7,2014,19.6
"200056232",1999,10.2,2014,14.4
"200056380",1999,12.5,2014,15
"200057859",1999,9.9,2014,13.8
"200057958",1999,7.7,2014,10.9
"200058360",1999,18.0,2014,17.4
"200058477",1999,12.8,2014,15.5
"200058485",1999,11.5,2014,14.1
"200058519",1999,13.4,2014,16.2
"200058782",1999,5.5,2014,11.2
"200059228",1999,6.8,2014,10.2
"200059392",1999,17.0,2014,17.8
"200059400",1999,25.4,2014,26
"200059889",1999,10.0,2014,13.8
"200060010",1999,16.5,2014,17
"200065563",1999,16.5,2014,22.8
"200065589",1999,10.8,2014,14.1
"200065597",1999,12.7,2014,17
"200065647",1999,14.3,2014,20.2
"200065787",1999,16.5,2014,18.2
"200065886",1999,17.1,2014,19.4
"200065894",1999,17.6,2014,20.2
"200065928",1999,21.8,2014,26.2
"200066009",1999,14.0,2014,17.3
"200066017",1999,17.9,2014,19.3
"200066025",1999,10.3,2014,14.5
"200066033",1999,13.2,2014,16.1
"200066041",1999,13.5,2014,17.1
"200066058",1999,12.2,2014,15.8
"200066108",1999,16.4,2014,19.6
"200066116",1999,21.4,2014,23.4
"200066124",1999,22.2,2014,22.3
"200066132",1999,21.1,2014,23.4
"200066140",1999,19.6,2014,19.6
"200066157",1999,18.4,2014,19.6
"200066165",1999,14.8,2014,16.7
"200066173",1999,19.8,2014,16.7
"200066223",1999,25.1,2014,24.3
"200066231",1999,22.2,2014,20
"200066280",1999,15.8,2014,18.1
"200066322",1999,21.1,2014,21.1
"200066330",1999,15.7,2014,19.5
"200066348",1999,27.0,2014,27.7
"200066355",1999,19.8,2014,23.9
"200066363",1999,24.1,2014,29.2
"200066371",1999,25.8,2014,27.7
"200066389",1999,16.4,2014,19.7
"200066405",1999,13.7,2014,16.4
"200066413",1999,17.8,2014,20.8
"200066462",1999,18.1,2014,20
"200066512",1999,21.5,2014,20.9
"200066520",1999,27.3,2014,28.1
"200066553",1999,25.8,2014,28.4
"200066561",1999,19.9,2014,25.2
"200066587",1999,16.5,2014,17.1
"200066603",1999,28.6,2014,29.2
"200066637",1999,25.8,2014,28.8
"200066645",1999,38.1,2014,37.1
"200066652",1999,18.1,2014,15.4
"200066660",1999,21.7,2014,24
"200066678",1999,27.4,2014,27.5
"200066710",1999,15.2,2014,15.8
"200066728",1999,9.9,2014,13.7
"200066744",1999,23.1,2014,25.6
"200066751",1999,28.4,2014,31.5
"200066769",1999,28.3,2014,27.4
"200066777",1999,22.0,2014,22.7
"200066785",1999,18.7,2014,20.3
"200066793",1999,14.1,2014,17.7
"200066801",1999,19.1,2014,21.7
"200066819",1999,19.8,2014,17
"200066827",1999,16.3,2014,17.8
"200066835",1999,19.8,2014,21.1
"200066850",1999,17.6,2014,19
"200066868",1999,24.6,2014,24.6
"200066876",1999,12.7,2014,16.6
"200066884",1999,18.2,2014,18.7
"200066892",1999,16.6,2014,21
"200066918",1999,22.1,2014,23.5
"200066926",1999,18.9,2014,23
"200066975",1999,10.7,2014,15.7
"200067023",1999,21.6,2014,24.6
"200067031",1999,22.7,2014,25.6
"200067049",1999,30.2,2014,32.1
"200067064",1999,29.5,2014,30.9
"200067072",1999,23.5,2014,25.5
"200067080",1999,22.9,2014,21.4
"200067106",1999,20.9,2014,23.1
"200067114",1999,15.7,2014,20.7
"200067122",1999,20.7,2014,19.4
"200067130",1999,26.1,2014,27.2
"200067155",1999,23.7,2014,25
"200067163",1999,25.5,2014,27.1
"200067171",1999,29.6,2014,32.8
"200067189",1999,28.4,2014,29.6
"200067197",1999,29.0,2014,26.8
"200067205",1999,14.8,2014,19.1
"200067213",1999,12.3,2014,15.7
"200067221",1999,20.9,2014,19
"200067239",1999,16.6,2014,18.5
"200067247",1999,21.5,2014,20.4
"200067254",1999,17.0,2014,20.9
"200067262",1999,22.0,2014,23.8
"200067288",1999,26.3,2014,27.2
"200067296",1999,16.4,2014,18.5
"200067304",1999,17.3,2014,19.9
"200067320",1999,16.9,2014,18.2
"200067346",1999,18.8,2014,21.8
"200067361",1999,25.2,2014,27.1
"200067379",1999,18.7,2014,19.7
"200067429",1999,25.3,2014,28.5
"200067437",1999,17.7,2014,22.9
"200067445",1999,23.6,2014,24.7
"200067452",1999,15.9,2014,20.7
"200067460",1999,22.5,2014,23.6
"200067478",1999,25.1,2014,27.4
"200067486",1999,14.9,2014,15.5
"200067502",1999,13.9,2014,18.2
"200067510",1999,31.0,2014,30.4
"200067544",1999,29.7,2014,28.8
"200067551",1999,14.0,2014,16.5
"200067593",1999,29.1,2014,30.9
"200067627",1999,15.6,2014,16.5
"200067635",1999,13.2,2014,14.7
"200067643",1999,19.0,2014,17.6
"200067650",1999,13.8,2014,15
"200067668",1999,21.2,2014,23.2
"200067676",1999,22.3,2014,23.2
"200067684",1999,16.2,2014,19.8
"200067692",1999,28.8,2014,32.7
"200067700",1999,21.8,2014,26.2
"200067742",1999,19.1,2014,24.4
"200067759",1999,15.1,2014,17.4
"200067767",1999,20.6,2014,22.7
"200067783",1999,18.5,2014,19
"200067791",1999,18.5,2014,20.9
"200067817",1999,16.9,2014,16.8
"200067825",1999,17.4,2014,21
"200067841",1999,16.5,2014,19.1
"200067866",1999,12.3,2014,12.7
"200067874",1999,13.0,2014,16.2
"200067882",1999,28.7,2014,34
"200067890",1999,30.9,2014,32.5
"200067908",1999,22.0,2014,23
"200067916",1999,24.9,2014,27.9
"200067924",1999,13.8,2014,15.8
"200067932",1999,15.3,2014,21.2
"200067940",1999,28.5,2014,27.7
"200067957",1999,7.4,2014,14.5
"200067965",1999,13.0,2014,15.9
"200067973",1999,10.4,2014,13.7
"200067981",1999,22.8,2014,25.5
"200067999",1999,11.9,2014,15.8
"200068005",1999,14.8,2014,15
"200068047",1999,10.0,2014,11.9
"200068070",1999,18.0,2014,19.8
"200068088",1999,22.5,2014,25.7
"200068096",1999,23.1,2014,23.6
"200068104",1999,17.2,2014,20.1
"200068112",1999,15.5,2014,18.8
"200068120",1999,15.3,2014,18.1
"200068146",1999,15.7,2014,19.8
"200068229",1999,24.1,2014,29.1
"200068278",1999,22.4,2014,24.1
"200068294",1999,17.0,2014,20.3
"200068369",1999,17.9,2014,19.2
"200068377",1999,17.7,2014,21.8
"200068435",1999,21.2,2014,21.6
"200068443",1999,24.8,2014,30
"200068450",1999,17.1,2014,22
"200068468",1999,18.4,2014,21.9
"200068484",1999,26.6,2014,27.1
"200068500",1999,15.2,2014,17.3
"200068534",1999,15.9,2014,16.7
"200068542",1999,13.6,2014,15.1
"200068559",1999,17.7,2014,22.3
"200068567",1999,15.9,2014,16.4
"200068625",1999,22.8,2014,26.6
"200068641",1999,11.9,2014,15.2
"200068658",1999,15.9,2014,20.4
"200068666",1999,15.7,2014,20.5
"200068674",1999,17.0,2014,19.8
"200068682",1999,15.4,2014,21.6
"200068757",1999,15.9,2014,19.3
"200068765",1999,22.0,2014,26.4
"200068773",1999,20.6,2014,25.5
"200068781",1999,16.1,2014,19.6
"200068799",1999,19.7,2014,22.5
"200068807",1999,15.9,2014,16.3
"200068815",1999,20.5,2014,18.2
"200068831",1999,25.0,2014,24.2
"200068856",1999,22.8,2014,26.1
"200068864",1999,14.4,2014,16.9
"200068872",1999,26.9,2014,28
"200068880",1999,22.4,2014,21.9
"200068914",1999,21.5,2014,25.3
"200068922",1999,21.4,2014,23.3
"200068930",1999,23.9,2014,29.2
"200068948",1999,24.9,2014,26.4
"200068955",1999,18.3,2014,17.4
"200068963",1999,14.6,2014,15.8
"200068989",1999,20.8,2014,24
"200068997",1999,15.7,2014,19.6
"200069003",1999,20.1,2014,21.2
"200069029",1999,16.2,2014,21.4
"200069037",1999,13.2,2014,16
"200069052",1999,14.2,2014,16.8
"200069060",1999,15.6,2014,19.2
"200069086",1999,22.1,2014,21.4
"200069094",1999,26.4,2014,27.7
"200069102",1999,24.7,2014,23.6
"200069110",1999,14.8,2014,18.3
"200069128",1999,24.7,2014,25.4
"200069136",1999,24.7,2014,27.7
"200069144",1999,27.3,2014,28
"200069151",1999,22.4,2014,25.4
"200069169",1999,23.6,2014,22.4
"200069177",1999,12.7,2014,17.1
"200069185",1999,20.8,2014,24.2
"200069193",1999,13.9,2014,16.6
"200069227",1999,24.3,2014,26.1
"200069235",1999,19.9,2014,18.1
"200069250",1999,14.9,2014,18.7
"200069268",1999,20.9,2014,22
"200069300",1999,19.8,2014,23.9
"200069383",1999,23.9,2014,27.4
"200069391",1999,21.3,2014,22
"200069409",1999,17.4,2014,21.3
"200069417",1999,22.0,2014,21.8
"200069425",1999,22.2,2014,25.5
"200069433",1999,21.6,2014,22.1
"200069441",1999,15.3,2014,19.2
"200069458",1999,22.1,2014,27
"200069482",1999,15.9,2014,16.4
"200069516",1999,13.6,2014,15.9
"200069524",1999,16.1,2014,16.2
"200069532",1999,17.1,2014,20.6
"200069540",1999,8.9,2014,15.8
"200069565",1999,13.5,2014,12
"200069581",1999,18.6,2014,17.4
"200069599",1999,20.6,2014,20.5
"200069615",1999,19.3,2014,22.2
"200069623",1999,19.2,2014,23.6
"200069631",1999,22.7,2014,21.4
"200069649",1999,21.0,2014,22.8
"200069656",1999,22.2,2014,22.7
"200069664",1999,21.5,2014,24.4
"200069672",1999,19.5,2014,19.7
"200069698",1999,21.3,2014,24.5
"200069722",1999,18.6,2014,20.4
"200069730",1999,18.6,2014,20.9
"200069748",1999,23.3,2014,21.7
"200069755",1999,23.7,2014,24.4
"200069763",1999,16.5,2014,16.6
"200069821",1999,15.7,2014,19.9
"200069839",1999,15.6,2014,18.5
"200069847",1999,14.3,2014,14.5
"200069854",1999,13.9,2014,16.9
"200069912",1999,21.6,2014,23.4
"200069953",1999,12.2,2014,15.2
"200069961",1999,22.0,2014,24.6
"200069995",1999,18.2,2014,21
"200070035",1999,26.9,2014,27.3
"200070043",1999,26.4,2014,28.1
"200070068",1999,18.2,2014,18.9
"200070092",1999,18.6,2014,18.3
"200070100",1999,18.7,2014,19.8
"200070118",1999,15.3,2014,16.1
"200070126",1999,18.2,2014,18.8
"200070142",1999,14.7,2014,17.7
"200070159",1999,19.2,2014,17.9
"200070167",1999,21.4,2014,21.6
"200070183",1999,17.2,2014,18.9
"200070233",1999,13.6,2014,14.1
"200070282",1999,25.8,2014,27.4
"200070290",1999,20.1,2014,18.5
"200070308",1999,16.8,2014,20.5
"200070316",1999,21.6,2014,29.2
"200070324",1999,16.8,2014,19.6
"200070332",1999,24.8,2014,28.9
"200070340",1999,15.4,2014,21.6
"200070365",1999,20.3,2014,19.9
"200070373",1999,25.7,2014,27.1
"200070407",1999,19.5,2014,21.1
"200070431",1999,18.0,2014,19.7
"200070449",1999,12.2,2014,16.3
"200070464",1999,16.3,2014,22.5
"200070506",1999,28.1,2014,25.3
"200070514",1999,18.8,2014,21.9
"200070530",1999,21.7,2014,26.1
"200070548",1999,22.6,2014,27.3
"200070555",1999,14.5,2014,17.5
"200070563",1999,12.0,2014,15.6
"200070571",1999,17.8,2014,22.1
"200070589",1999,12.8,2014,14.7
"200070647",1999,21.9,2014,25.9
"200070662",1999,16.8,2014,14.5
"200070670",1999,21.6,2014,22.1
"200070688",1999,22.1,2014,21.1
"200070712",1999,19.6,2014,22.6
"200070720",1999,25.4,2014,27.5
"200070738",1999,16.2,2014,17.1
"200070746",1999,14.4,2014,18.5
"200070753",1999,14.0,2014,17.7
"200070761",1999,25.0,2014,26.7
"200070779",1999,10.1,2014,12.9
"200070787",1999,23.2,2014,26.7
"200070795",1999,28.6,2014,30.8
"200070803",1999,19.5,2014,20
"200070811",1999,22.0,2014,25.5
"200070829",1999,30.4,2014,30.9
"200070845",1999,19.1,2014,19.5
"200070852",1999,15.5,2014,13.9
"200070894",1999,13.7,2014,17.5
"200070902",1999,17.4,2014,17.3
"200070910",1999,18.9,2014,18.1
"200070928",1999,16.1,2014,15.5
"200070936",1999,20.5,2014,21.6
"200070944",1999,16.6,2014,19.3
"200070951",1999,15.0,2014,17.2
"200070969",1999,14.5,2014,15.1
"200070977",1999,17.1,2014,17.9
"200070985",1999,17.5,2014,20.5
"200070993",1999,17.2,2014,21.2
"200071017",1999,21.7,2014,22.8
"200071025",1999,19.9,2014,23.9
"200071033",1999,14.7,2014,21.9
"200071041",1999,23.9,2014,23.7
"200071058",1999,24.3,2014,22.6
"200071066",1999,17.6,2014,21.5
"200071074",1999,11.0,2014,14.6
"200071082",1999,21.9,2014,25.4
"200071116",1999,19.3,2014,23.7
"200071140",1999,18.9,2014,22.3
"200071157",1999,17.7,2014,23.6
"200071165",1999,25.3,2014,32.5
"200071173",1999,24.2,2014,28.1
"200071181",1999,17.4,2014,18.8
"200071199",1999,20.5,2014,19.4
"200071207",1999,22.9,2014,22.2
"200071215",1999,25.1,2014,25.7
"200071223",1999,14.2,2014,16.5
"200071298",1999,17.0,2014,14.9
"200071314",1999,15.2,2014,13.5
"200071363",1999,23.5,2014,26
"200071371",1999,17.8,2014,18.2
"200071389",1999,24.0,2014,24.4
"200071405",1999,16.7,2014,17.3
"200071413",1999,18.5,2014,21.8
"200071454",1999,12.0,2014,15.5
"200071470",1999,23.1,2014,26.3
"200071496",1999,23.4,2014,25.4
"200071504",1999,20.0,2014,23.3
"200071512",1999,22.5,2014,24.8
"200071520",1999,21.1,2014,24.6
"200071538",1999,20.8,2014,21
"200071546",1999,18.9,2014,17.6
"200071553",1999,16.1,2014,16.8
"200071579",1999,24.6,2014,25.4
"200071587",1999,23.2,2014,25.2
"200071595",1999,20.5,2014,24.2
"200071629",1999,18.4,2014,22.5
"200071645",1999,21.0,2014,23
"200071652",1999,20.0,2014,22
"200071678",1999,14.3,2014,18.8
"200071751",1999,16.3,2014,19.1
"200071769",1999,15.8,2014,17
"200071777",1999,16.8,2014,19.7
"200071785",1999,16.7,2014,18.7
"200071819",1999,29.1,2014,32.7
"200071827",1999,16.7,2014,20.1
"200071843",1999,14.0,2014,15.7
"200071850",1999,19.9,2014,19.6
"200071868",1999,15.8,2014,14.8
"200071876",1999,18.6,2014,21.2
"200071884",1999,20.2,2014,25.9
"200071892",1999,15.4,2014,18.7
"200071900",1999,24.8,2014,27.6
"200071918",1999,16.2,2014,15.1
"200071926",1999,24.1,2014,25.4
"200071934",1999,19.9,2014,22.9
"200071942",1999,28.9,2014,31.5
"200071967",1999,14.2,2014,16.3
"200071983",1999,17.5,2014,19.2
"200071991",1999,13.6,2014,15.8
"200072007",1999,29.6,2014,30
"200072015",1999,16.2,2014,20.1
"200072023",1999,24.4,2014,24.9
"200072031",1999,16.0,2014,17.8
"200072049",1999,25.6,2014,27.9
"200072056",1999,24.4,2014,24.1
"200072064",1999,25.1,2014,26.1
"200072072",1999,21.5,2014,24.1
"200072080",1999,27.6,2014,27.7
"200072098",1999,19.1,2014,18.9
"200072106",1999,23.2,2014,25.4
"200072130",1999,9.7,2014,11.6
"200072304",1999,15.9,2014,22.3
"200072312",1999,13.2,2014,17
"200072320",1999,22.9,2014,25.7
"200072346",1999,15.0,2014,19.8
"200072452",1999,18.8,2014,20.5
"200072460",1999,15.9,2014,16.6
"200072478",1999,12.8,2014,14.9
"200072544",1999,14.1,2014,16.2
"200072635",1999,26.5,2014,29.6
"200072643",1999,25.5,2014,27.4
"200072650",1999,14.0,2014,16.9
"200072668",1999,23.6,2014,24.1
"200072676",1999,21.8,2014,23.7
"200072684",1999,17.3,2014,17.1
"200072692",1999,23.5,2014,26.5
"200072700",1999,20.8,2014,20.9
"200072718",1999,18.8,2014,18.6
"200072726",1999,18.6,2014,19.2
"200072734",1999,13.2,2014,13.1
"200072825",1999,17.0,2014,17.8
"200072874",1999,9.4,2014,12.5
"200072882",1999,14.8,2014,14.6
"200072981",1999,20.8,2014,20.4
"200072999",1999,17.1,2014,21.3
"200073013",1999,10.6,2014,15.8
"200073096",1999,15.7,2014,18.2
"200073104",1999,22.7,2014,25.2
"200073112",1999,21.6,2014,23.3
"200073120",1999,24.1,2014,27
"200073138",1999,29.4,2014,30.2
"200073146",1999,26.4,2014,26.4
"200073161",1999,13.7,2014,17.2
"200073237",1999,14.9,2014,14.9
"200073245",1999,21.8,2014,24.3
"200073252",1999,19.3,2014,21.8
"200073260",1999,23.5,2014,25.1
"200073344",1999,11.0,2014,16.8
"200073393",1999,26.3,2014,26.8
"200073401",1999,23.0,2014,23.3
"200073419",1999,18.8,2014,22.4
"200073427",1999,16.1,2014,17.6
"200077014",1999,13.6,2014,18.1
"200077055",1999,14.1,2014,14.6
"240100578",1999,19.9,2014,25.7
"240100610",1999,9.3,2014,12.8
"240100750",1999,8.6,2014,10.9
"240100800",1999,11.6,2014,15.9
"240100883",1999,14.1,2014,15.5
"240100891",1999,15.8,2014,16.5
"240200444",1999,17.8,2014,19.6
"240200469",1999,15.5,2014,17.6
"240200477",1999,15.4,2014,19.9
"240200493",1999,14.5,2014,17.3
"240200501",1999,14.8,2014,16.3
"240200519",1999,13.9,2014,13.9
"240200576",1999,14.3,2014,15.7
"240200584",1999,16.0,2014,16.5
"240200592",1999,18.4,2014,16.5
"240200600",1999,17.2,2014,19
"240200634",1999,17.6,2014,21.1
"240300491",1999,24.6,2014,25.1
"240300558",1999,28.7,2014,31.2
"240300566",1999,20.9,2014,24.2
"240300657",1999,23.3,2014,21.3
"240400440",1999,23.0,2014,26.9
"240500439",1999,12.5,2014,18.4
"240500462",1999,17.5,2014,19.4
